#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
D_3__Caulobacterales_D_4__Caulobacteraceae$814db0e0e076f5b2aa0390599843b0e8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
D_3__PeM15$45ec55f1d548f2ff9faa10f5cb9830a8	Bacteria	Actinobacteria	Actinobacteria	PeM15			
D_3__Rhodospirillales_D_4__AEGEAN-169_marine_group$6d7a42774a36e338da98a0937480cd55	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group		
D_3__SAR11_clade_D_4__Clade_I$b089019331338acaaa96f5907b7e2996	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__SAR86_clade$b255efd2282dfa6bd22ec7dcbd713e18	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Puniceispirillales_D_4__SAR116_clade$aa05be0f725150bca8d2b05ea0df8d39	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Cellvibrionales_D_4__Halieaceae$fd07c02ea1941ca03eed9aa9cda65e9f	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	
D_3__Flavobacteriales_D_4__Cryomorphaceae$22e4986ff1b1b3e386f6d7377568b53a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Chitinophagales_D_4__Saprospiraceae$8b7c6e896c52a379a4bda7d0a9ec6f33	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	
D_3__Flavobacteriales_D_4__NS9_marine_group$8eea45d3959e7ea49d0edec2e8a371a6	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Sphingomonadales_D_4__Sphingomonadaceae$b8e2ceea572597e1ffbdd5f53a2db7d1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
D_3__Cellvibrionales_D_4__Halieaceae$fd19bafa8802d94449c85a9b139ac5c8	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Sphingomonadales_D_4__Sphingomonadaceae$c724206f5ee9de71575351215254e822	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
D_3__Microtrichales_D_4__Ilumatobacteraceae$7e6d05039e9d3ab8fdeb8437abe74ec1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
D_3__Verrucomicrobiales_D_4__DEV007$f89be733563a4fab14795eda195df5d0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$e3c185d2c7d711f1ee939f24a55ef458	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Parvibaculales_D_4__PS1_clade$35e966394ea4657080907d2a82dbbf9b	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1_clade		
D_3__Puniceispirillales_D_4__SAR116_clade$2c2bdb94909d75e5cc74516de3640b13	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__SAR11_clade_D_4__Clade_II$2d522f577d0ac7ef324c63a0c13601d1	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__Sphingobacteriales_D_4__NS11-12_marine_group$bdb2e93e31f0ad17587f783f4fdd7b28	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$a1cb39f218f80bec897c76e75f4fd978	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$7e80cbd7b14ce0e73236f326e7611c0c	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$c52de56dff805ab1430afa3e02bbcf76	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$6a269d06aab38a2fca5fedd89d60841e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	
D_3__Flavobacteriales_D_4__NS9_marine_group$5debfb1d5335959f2c811df7e2536e89	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__SAR86_clade$dd25d474a43908703d8e03bee56bed26	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$4aea14864d9c961b5759921aa8cab3c2	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$187acdd4b62e764c0048eb669c9dbf94	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhodospirillales_D_4__AEGEAN-169_marine_group$06723fee58785c6ff4b62f5c5cf0abdd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group		
8fe837f69bfd0cc9ff28391558c4d3a7$Unassigned	Unassigned						
D_3__Cellvibrionales_D_4__Porticoccaceae$9843e82ea693696a512e2fd5001fb2f6	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$3941727df8a481ab61167b0d3b72d9e5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__Chitinophagales_D_4__uncultured$349423f938682795095e2647cc3026f2	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales			
D_3__SAR11_clade_D_4__Clade_II$1fd1d27298b882d74a8f59dc9b03e7df	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$06f1113cb812289c0e4827358af72ff0	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__Synechococcales_D_4__Cyanobiaceae$cec9b7445da40afce01864729f50dc23	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$745d48999d674c816d4a96eb0f42467d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$1ca55cff0d2cd85c0a8dbc46434b767a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$a87328103bec76136cd166f5668446c7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	
D_3__Parvibaculales_D_4__OCS116_clade$21c64468ca8dd063030a18a30cd45e6c	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116_clade		
$7925272aea27ee7095a02193db04caf2	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__SAR11_clade_D_4__Clade_II$d983c2a811d59ec7cb508ac33704f6a6	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
$e83a908d9dbef188a656afce34f8e6ff	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Rhodobacterales_D_4__Rhodobacteraceae$ea35519e4c13a1739b5ce09c2f57f134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Sphingobacteriales_D_4__NS11-12_marine_group$d44a31414c3d84168d5a16a5b4467d70	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group		
D_3__Cellvibrionales_D_4__Halieaceae$eda602583dff2fcdad1a3c6b23672bc3	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__SAR86_clade_D_4__uncultured_marine_bacterium$10344e49e1fa8dd6a057242a2ec31945	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$d9372bb020fe82aea809f9105d7cce2f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	
D_3__Micrococcales_D_4__Microbacteriaceae$3408219e3a86c5f4c2b3f52a099468c4	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
D_3__Flavobacteriales_D_4__Cryomorphaceae$2dcaaa18a57abef8c1a77fd9d55cbf5f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$b27dd55ffa10a559f5c4316d3a6da072	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
